RGB mask file;RGB file;Object ID;Annotation tag;
./rgbMasks/011_bgr_AF_2.png;011_bgr_AF_2.png;200;AF1;;0;
./rgbMasks/011_bgr_AF_3.png;011_bgr_AF_3.png;200;AF1;;0;
./rgbMasks/012_bgr_AF_1.png;012_bgr_AF_1.png;200;AF1;;0;
./rgbMasks/012_bgr_AF_2.png;012_bgr_AF_2.png;200;AF1;;0;
./rgbMasks/012_bgr_AF_3.png;012_bgr_AF_3.png;200;AF1;;0;
./rgbMasks/013_bgr_AF_1.png;013_bgr_AF_1.png;200;AF1;;0;
./rgbMasks/013_bgr_AF_2.png;013_bgr_AF_2.png;200;AF1;;0;
./rgbMasks/013_bgr_AF_3.png;013_bgr_AF_3.png;200;AF1;;0;
./rgbMasks/014_bgr_AF_1.png;014_bgr_AF_1.png;200;AF1;;0;
./rgbMasks/014_bgr_AF_2.png;014_bgr_AF_2.png;200;AF1;;0;
./rgbMasks/014_bgr_AF_3.png;014_bgr_AF_3.png;200;AF1;;0;
./rgbMasks/015_bgr_AF_1.png;015_bgr_AF_1.png;200;AF1;;0;
./rgbMasks/015_bgr_AF_2.png;015_bgr_AF_2.png;200;AF1;;0;
./rgbMasks/015_bgr_AF_3.png;015_bgr_AF_3.png;200;AF1;;0;
./rgbMasks/016_bgr_AF_1.png;016_bgr_AF_1.png;200;AF1;;0;
./rgbMasks/016_bgr_AF_2.png;016_bgr_AF_2.png;200;AF1;;0;
./rgbMasks/016_bgr_AF_3.png;016_bgr_AF_3.png;200;AF1;;0;
./rgbMasks/017_bgr_AF_1.png;017_bgr_AF_1.png;200;AF1;;0;
./rgbMasks/017_bgr_AF_2.png;017_bgr_AF_2.png;200;AF1;;0;
./rgbMasks/017_bgr_AF_3.png;017_bgr_AF_3.png;200;AF1;;0;
./rgbMasks/018_bgr_AF_1.png;018_bgr_AF_1.png;200;AF1;;0;
./rgbMasks/018_bgr_AF_2.png;018_bgr_AF_2.png;200;AF1;;0;
./rgbMasks/018_bgr_AF_3.png;018_bgr_AF_3.png;200;AF1;;0;
./rgbMasks/019_bgr_AF_1.png;019_bgr_AF_1.png;200;AF1;;0;
./rgbMasks/019_bgr_AF_2.png;019_bgr_AF_2.png;200;AF1;;0;
./rgbMasks/019_bgr_AF_3.png;019_bgr_AF_3.png;200;AF1;;0;
./rgbMasks/020_bgr_AF_1.png;020_bgr_AF_1.png;200;AF1;;0;
./rgbMasks/020_bgr_AF_2.png;020_bgr_AF_2.png;200;AF1;;0;
./rgbMasks/020_bgr_AF_3.png;020_bgr_AF_3.png;200;AF1;;0;
./rgbMasks/021_bgr_AF_1.png;021_bgr_AF_1.png;200;AF1;;0;
./rgbMasks/021_bgr_AF_2.png;021_bgr_AF_2.png;200;AF1;;0;
./rgbMasks/021_bgr_AF_3.png;021_bgr_AF_3.png;200;AF1;;0;
./rgbMasks/022_bgr_AF_1.png;022_bgr_AF_1.png;200;AF1;;0;
./rgbMasks/022_bgr_AF_2.png;022_bgr_AF_2.png;200;AF1;;0;
./rgbMasks/022_bgr_AF_3.png;022_bgr_AF_3.png;200;AF1;;0;
./rgbMasks/023_bgr_AF_1.png;023_bgr_AF_1.png;200;AF1;;0;
./rgbMasks/023_bgr_AF_2.png;023_bgr_AF_2.png;200;AF1;;0;
./rgbMasks/023_bgr_AF_3.png;023_bgr_AF_3.png;200;AF1;;0;
./rgbMasks/024_bgr_AF_1.png;024_bgr_AF_1.png;200;AF1;;0;
./rgbMasks/024_bgr_AF_2.png;024_bgr_AF_2.png;200;AF1;;0;
./rgbMasks/024_bgr_AF_3.png;024_bgr_AF_3.png;200;AF1;;0;
./rgbMasks/025_bgr_AF_1.png;025_bgr_AF_1.png;200;AF1;;0;
./rgbMasks/025_bgr_AF_2.png;025_bgr_AF_2.png;200;AF1;;0;
./rgbMasks/025_bgr_AF_3.png;025_bgr_AF_3.png;200;AF1;;0;
./rgbMasks/026_bgr_AF_1.png;026_bgr_AF_1.png;200;AF1;;0;
./rgbMasks/026_bgr_AF_2.png;026_bgr_AF_2.png;200;AF1;;0;
./rgbMasks/026_bgr_AF_3.png;026_bgr_AF_3.png;200;AF1;;0;
./rgbMasks/027_bgr_AF_1.png;027_bgr_AF_1.png;200;AF1;;0;
./rgbMasks/027_bgr_AF_2.png;027_bgr_AF_2.png;200;AF1;;0;
./rgbMasks/027_bgr_AF_3.png;027_bgr_AF_3.png;200;AF1;;0;
./rgbMasks/028_bgr_AF_1.png;028_bgr_AF_1.png;200;AF1;;0;
./rgbMasks/028_bgr_AF_2.png;028_bgr_AF_2.png;200;AF1;;0;
./rgbMasks/029_bgr_AF_1.png;029_bgr_AF_1.png;200;AF1;;0;
./rgbMasks/029_bgr_AF_2.png;029_bgr_AF_2.png;200;AF1;;0;
./rgbMasks/030_bgr_AF_1.png;030_bgr_AF_1.png;200;AF1;;0;
./rgbMasks/030_bgr_AF_2.png;030_bgr_AF_2.png;200;AF1;;0;
./rgbMasks/031_bgr_AF_1.png;031_bgr_AF_1.png;200;AF1;;0;
./rgbMasks/031_bgr_AF_2.png;031_bgr_AF_2.png;200;AF1;;0;
./rgbMasks/032_bgr_AF_1.png;032_bgr_AF_1.png;200;;;0;
./rgbMasks/032_bgr_AF_1.png;032_bgr_AF_1.png;201;AF1;;0;
./rgbMasks/032_bgr_AF_2.png;032_bgr_AF_2.png;200;AF1;;0;
./rgbMasks/033_bgr_AF_1.png;033_bgr_AF_1.png;200;AF1;;0;
./rgbMasks/033_bgr_AF_2.png;033_bgr_AF_2.png;200;AF1;;0;
./rgbMasks/033_bgr_AF_2.png;033_bgr_AF_2.png;201;;;0;
./rgbMasks/034_bgr_AF_1.png;034_bgr_AF_1.png;200;AF1;;0;
./rgbMasks/034_bgr_AF_2.png;034_bgr_AF_2.png;200;AF1;;0;
./rgbMasks/035_bgr_AF_1.png;035_bgr_AF_1.png;200;AF1;;0;
./rgbMasks/035_bgr_AF_2.png;035_bgr_AF_2.png;200;AF1;;0;
./rgbMasks/036_bgr_AF_1.png;036_bgr_AF_1.png;200;AF1;;0;
./rgbMasks/036_bgr_AF_2.png;036_bgr_AF_2.png;200;AF1;;0;
./rgbMasks/037_bgr_AF_1.png;037_bgr_AF_1.png;200;AF1;;0;
./rgbMasks/037_bgr_AF_2.png;037_bgr_AF_2.png;200;AF1;;0;
./rgbMasks/038_bgr_AF_1.png;038_bgr_AF_1.png;200;AF1;;0;
./rgbMasks/038_bgr_AF_2.png;038_bgr_AF_2.png;200;AF1;;0;
./rgbMasks/039_bgr_AF_2.png;039_bgr_AF_2.png;200;AF1;;0;
./rgbMasks/040_bgr_AF_2.png;040_bgr_AF_2.png;200;AF1;;0;
./rgbMasks/041_bgr_AF_2.png;041_bgr_AF_2.png;200;AF1;;0;
./rgbMasks/042_bgr_AF_2.png;042_bgr_AF_2.png;200;AF1;;0;
